Id,Run1 (ms),Run2 (ms),Run3 (ms),Run4 (ms)
Id_23576,40.001999999999995,40.07250000000004,40.06769999999995,40.01929999999999
Id_23577,70.64269999999995,70.72899999999998,70.67689999999993,70.6681999999999
Id_23578,67.52300000000005,67.65010000000011,67.44269999999996,67.4348
Id_23579,52.37120000000007,52.30429999999993,52.23329999999996,52.25640000000003
Id_23580,68.29100000000011,68.3221999999999,68.26599999999993,68.31870000000005
Id_23581,59.39609999999997,59.364700000000056,59.37559999999989,59.37720000000009
Id_23582,125.27390000000018,125.38090000000012,125.3582000000002,125.3731000000002
Id_23583,63.38770000000008,63.353800000000064,63.250799999999884,63.348200000000006
Id_23584,64.7279,64.69190000000002,64.74129999999995,64.80169999999994
Id_23585,72.98530000000004,73.02559999999995,72.97679999999995,72.92530000000006
Id_23586,63.6231,63.69880000000009,63.55749999999995,63.67560000000006
Id_23587,68.21290000000003,68.33910000000006,68.25429999999992,68.24930000000005
Id_23588,70.59819999999992,70.6982999999999,70.71670000000002,70.69489999999992
Id_23589,71.82169999999999,71.76839999999991,72.04720000000009,71.7725999999999
Id_23590,65.04469999999996,65.07640000000005,65.15819999999991,65.14279999999997
Id_23591,91.61970000000005,91.29450000000006,91.44659999999996,91.85829999999996
Id_23592,128.08169999999978,128.13040000000004,128.0965999999999,128.09389999999988
Id_23593,128.46269999999978,128.69029999999995,128.3208,128.32909999999976
Id_23594,59.096400000000024,59.144199999999934,59.13429999999994,59.174199999999956
Id_23595,61.122099999999946,61.29570000000004,61.177800000000026,61.26220000000006
Id_23596,71.60179999999994,71.48280000000004,71.50509999999996,71.4458000000001
Id_23597,48.84750000000004,48.94470000000003,48.850400000000036,48.84800000000003
Id_23598,129.42739999999986,129.41540000000015,129.43470000000022,129.45939999999996
Id_23599,65.4761000000001,65.27040000000002,65.29979999999996,65.42420000000006
Id_23600,65.46670000000005,65.47939999999993,65.55410000000003,65.45709999999993
Id_23601,64.6356999999999,64.77660000000009,64.71629999999998,64.83779999999997
Id_23602,63.60820000000002,63.80359999999994,63.72530000000006,63.71190000000006
Id_23603,87.90559999999998,87.97759999999992,87.9672,87.78049999999992
Id_23604,63.23599999999991,62.99659999999994,63.10170000000007,62.99080000000003
Id_23605,52.39749999999993,52.45080000000003,52.368999999999986,52.355499999999935
Id_23606,64.75639999999987,64.75150000000009,64.76499999999989,64.78959999999996
Id_23607,109.15479999999992,109.18830000000014,109.17550000000003,109.23769999999995
Id_23608,60.68890000000003,60.77899999999991,60.67949999999999,60.728600000000114
Id_23609,114.20919999999983,114.26590000000016,113.88060000000004,113.87550000000005
Id_23610,123.2310000000001,123.28879999999998,123.28999999999998,123.30150000000016
Id_23611,87.61460000000014,87.2903000000001,87.40960000000001,87.67110000000001
Id_23612,112.28560000000003,112.34939999999989,112.32829999999986,111.77120000000001
Id_23613,61.18650000000013,61.23040000000006,61.18559999999998,61.001499999999986
Id_23614,61.45979999999992,61.43830000000011,61.34630000000006,61.33090000000007
Id_23615,65.4418000000001,65.26360000000001,65.24130000000004,65.33760000000008
Id_23616,64.49610000000003,64.64320000000002,64.61610000000007,64.6172999999999
Id_23617,84.18000000000004,84.13580000000007,84.12080000000006,84.09569999999994
Id_23618,143.06029999999976,142.99680000000004,143.00630000000007,143.22250000000005
Id_23619,84.23760000000001,84.20870000000006,84.18870000000003,84.16669999999998
Id_23620,116.3365999999998,116.70809999999997,116.68690000000002,116.64040000000011
Id_23621,58.7369000000001,58.62939999999996,58.73759999999995,58.60909999999994
Id_23622,63.870500000000035,63.89850000000005,63.884600000000006,63.88409999999997
Id_23623,63.26589999999993,63.306000000000104,63.2438999999999,63.355500000000056
Id_23624,106.22520000000011,106.22170000000017,106.21130000000002,106.22850000000018
Id_23625,70.76239999999993,70.90149999999996,71.06689999999995,70.90010000000001
Id_23626,71.77319999999992,71.89989999999992,72.09650000000006,71.71369999999993
Id_23627,66.24659999999993,66.46710000000003,66.49120000000005,66.3534000000001
Id_23628,167.21039999999996,167.03359999999978,166.40640000000013,166.8062999999998
Id_23629,83.39360000000005,83.48240000000014,83.45170000000002,83.44319999999982
Id_23630,113.46259999999982,114.66059999999999,113.72859999999997,114.28439999999995
Id_23631,58.98559999999995,59.11210000000005,59.10800000000005,59.21900000000005
Id_23632,125.33320000000003,125.41480000000023,125.31589999999989,125.30419999999978
Id_23633,59.106799999999964,59.13789999999994,59.130799999999944,59.29540000000006
Id_23634,115.73200000000017,115.70119999999993,115.70889999999991,115.73160000000014
Id_23635,115.38450000000012,115.36489999999986,115.35919999999994,115.39000000000016
Id_23636,56.03330000000003,56.073199999999915,56.01709999999993,56.00699999999992
Id_23637,120.75970000000021,120.8513999999999,120.77370000000018,120.7638000000001
Id_23638,135.8869999999999,135.88129999999984,135.8937999999999,135.9047999999999
Id_23639,167.6058999999999,168.2533999999997,168.28270000000018,168.4474000000001
Id_23640,58.91089999999993,59.46340000000006,58.87039999999995,58.90210000000006
Id_23641,64.86609999999992,64.86489999999993,64.74059999999996,64.8083000000001
Id_23642,71.92520000000012,71.98339999999989,71.94650000000006,71.92160000000013
Id_23643,71.84940000000007,71.90100000000005,71.84259999999996,71.83939999999998
Id_23644,66.3240000000001,66.29330000000002,66.36649999999995,66.48139999999995
Id_23645,142.1826,142.19859999999994,142.1979999999999,142.1872999999998
Id_23646,64.10580000000007,64.22540000000004,64.14040000000007,64.13359999999996
Id_23647,124.2592999999999,124.32070000000002,124.3886999999999,124.26999999999994
Id_23648,83.92809999999997,83.92090000000016,83.8183999999999,83.88100000000003
Id_23649,87.3227000000001,87.34690000000012,87.5535,87.34639999999986
Id_23650,62.65569999999996,62.68799999999996,62.63219999999998,62.63869999999998
Id_23651,59.464700000000015,59.541700000000034,59.466799999999914,59.744499999999974
Id_23652,59.10790000000008,59.19659999999996,59.20249999999993,59.15110000000008
Id_23653,58.76260000000002,58.987100000000034,58.82869999999992,58.86400000000001
Id_23654,59.02079999999998,58.94389999999995,58.90129999999997,59.0130999999999
Id_23655,70.39559999999997,70.4271,70.36870000000008,70.34170000000002
Id_23656,60.417499999999976,60.5475,60.439199999999936,60.50119999999999
Id_23657,58.52799999999999,58.45459999999994,58.55530000000003,58.51260000000005
Id_23658,115.0107000000001,115.04059999999987,115.02689999999998,115.03569999999985
Id_23659,68.89690000000002,68.9801000000001,68.89200000000004,68.88979999999994
Id_23660,58.506000000000014,58.48840000000003,58.65430000000003,58.450799999999944
Id_23661,145.85520000000002,145.99979999999977,145.9543000000001,145.93859999999987
Id_23662,64.21650000000001,64.23070000000006,64.21360000000001,64.28840000000004
Id_23663,64.41749999999996,64.81609999999992,64.67720000000004,64.39670000000011
Id_23664,93.47470000000008,93.95889999999983,93.52659999999996,93.46530000000006
Id_23665,107.03139999999996,106.80580000000002,107.0490000000001,107.05290000000014
Id_23666,156.79609999999985,156.85199999999983,156.79059999999987,156.78999999999985
Id_23667,94.99370000000017,95.56509999999993,95.57209999999998,95.82369999999993
Id_23668,62.3386,62.1663999999999,62.12749999999997,62.19339999999995
Id_23669,60.67699999999991,60.69080000000001,60.65560000000003,60.70159999999999
Id_23670,56.760199999999905,56.8712999999999,56.7451,56.7453
Id_23671,58.01360000000004,58.10090000000004,58.016900000000085,58.015400000000064
Id_23672,60.788799999999966,60.76749999999995,60.776199999999996,60.734200000000094
Id_23673,80.32929999999993,80.37710000000004,80.35909999999991,80.35449999999993
Id_23674,84.03829999999992,83.8312,83.99989999999998,83.93489999999994
Id_23675,112.25340000000001,112.30899999999988,112.27069999999996,111.98169999999995
Id_23676,61.19509999999997,61.25210000000006,61.204300000000096,61.24180000000004
Id_23677,53.40459999999999,53.4471999999999,53.401600000000016,53.40629999999998
Id_23678,59.08600000000005,58.94669999999992,58.92810000000008,59.06960000000011
Id_23679,111.87869999999987,111.44199999999987,111.36910000000009,111.79969999999999
Id_23680,64.1087,64.41460000000004,64.12219999999994,64.1190000000001
Id_23681,64.14350000000002,64.46370000000005,64.22870000000005,64.19530000000002
Id_23682,95.3644,95.19240000000002,96.492,95.67420000000014
Id_23683,84.39579999999998,84.40979999999995,84.36859999999992,84.33729999999994
Id_23684,58.430700000000044,58.5196,58.58559999999993,61.62870000000005
Id_23685,51.888399999999926,51.93510000000005,51.90310000000002,51.90829999999997
Id_23686,60.80660000000001,60.68519999999995,60.70809999999994,60.57450000000005
Id_23687,116.82920000000017,116.9124000000002,116.89430000000013,116.89680000000016
Id_23688,66.35779999999995,66.42070000000008,66.34060000000008,66.42249999999994
Id_23689,68.71739999999993,68.66699999999997,68.87269999999991,68.79920000000007
Id_23690,132.02400000000026,131.9301,132.3008000000002,132.09659999999982
Id_23691,87.36250000000013,87.36409999999992,87.22110000000002,87.51979999999985
Id_23692,59.53109999999993,59.60799999999988,59.93659999999999,60.0338999999999
Id_23693,58.860500000000044,59.02189999999996,59.02139999999994,58.95820000000003
Id_23694,115.72540000000009,115.71369999999993,115.71990000000004,115.71379999999994
Id_23695,58.81470000000001,58.85649999999997,58.82350000000007,59.00650000000003
Id_23696,84.99120000000002,84.86500000000007,84.99579999999989,84.64309999999998
Id_23697,167.41290000000015,168.16539999999972,168.40749999999989,168.2698999999998
Id_23698,65.79299999999999,65.75489999999989,65.85979999999992,65.77779999999993
Id_23699,72.31269999999994,72.28639999999994,72.70190000000004,72.32699999999991
Id_23700,78.5202999999999,78.52449999999982,78.52120000000005,78.52819999999991
Id_23701,49.74399999999996,50.15550000000002,49.65070000000005,49.7012
Id_23702,74.76630000000009,74.83760000000008,74.82530000000008,74.85759999999989
Id_23703,79.10760000000005,79.22200000000005,79.77890000000005,79.12659999999988
Id_23704,94.33129999999981,94.87599999999999,94.60869999999994,94.29260000000002
Id_23705,55.426299999999976,55.38160000000003,55.384700000000024,55.39799999999998
Id_23706,97.36280000000014,97.46979999999992,97.29379999999986,97.22970000000005
Id_23707,76.49640000000005,76.45129999999992,76.43520000000008,76.46979999999994
Id_23708,41.115700000000004,41.094700000000046,41.11600000000003,41.07089999999998
Id_23709,112.00739999999996,112.15699999999994,112.10449999999999,112.24950000000008
Id_23710,55.04249999999999,55.04639999999997,55.030999999999985,55.19849999999999
Id_23711,65.7242,65.77999999999996,70.35390000000011,65.73200000000008
Id_23712,65.75979999999998,65.78680000000006,70.41340000000001,65.72300000000001
Id_23713,78.82879999999999,78.82369999999985,78.82510000000009,78.81240000000003
Id_23714,78.95550000000007,79.08240000000005,80.05900000000001,78.96949999999991
Id_23715,78.19560000000006,78.21250000000008,78.2741999999999,78.19369999999988
Id_23716,74.7517000000001,74.7572000000001,74.71770000000004,74.71430000000007
Id_23717,103.07120000000013,103.07280000000004,103.05560000000001,103.06769999999995
Id_23718,64.78499999999994,64.79609999999997,64.87769999999995,64.76640000000002
Id_23719,76.54829999999991,76.52190000000004,76.48610000000006,76.51720000000003
Id_23720,64.2629999999999,64.2675999999999,64.26649999999997,64.26829999999993
Id_23721,39.946600000000025,39.90210000000001,39.862199999999966,39.81740000000003
Id_23722,70.53189999999996,70.51520000000001,70.64950000000012,70.47750000000003
Id_23723,74.59450000000004,74.40630000000006,74.93140000000008,74.38850000000008
Id_23724,57.867399999999996,57.92199999999996,57.82729999999999,57.7979
Id_23725,97.25940000000011,97.11620000000006,97.15449999999986,97.08880000000006
Id_23726,69.52349999999993,69.57299999999998,69.63560000000003,69.63220000000013
Id_23727,57.92830000000006,57.94959999999996,57.86399999999999,57.8383
Id_23728,112.10580000000009,112.34479999999985,112.17899999999987,112.21509999999996
Id_23729,64.87400000000001,60.729999999999954,60.6996000000001,60.64859999999992
Id_23730,55.03500000000006,52.36790000000006,52.32680000000011,52.324800000000124
Id_23731,84.8996,84.74339999999998,84.75040000000003,84.75500000000007
Id_23732,40.2577,39.60849999999994,39.54490000000004,39.58719999999997
Id_23733,85.48200000000006,84.78970000000008,84.78990000000015,84.79179999999998
Id_23734,41.81900000000006,41.79410000000004,41.7149,41.74969999999995
Id_23735,72.25869999999985,72.3137000000001,72.29720000000002,72.30159999999995
Id_23736,69.43659999999994,69.60930000000002,69.63040000000002,69.63220000000003
Id_23737,73.31279999999992,73.2637999999999,73.18270000000015,73.23200000000008
Id_23738,79.88120000000008,79.88479999999991,79.8616,79.87480000000009
Id_23739,111.06000000000012,111.2317,111.07370000000013,111.20740000000009
Id_23740,121.66739999999986,121.8641999999999,121.67329999999998,121.6746999999999
Id_23741,60.18199999999991,60.02939999999997,60.005200000000016,59.93730000000006
Id_23742,60.22579999999993,60.07749999999997,60.10099999999999,59.96670000000008
Id_23743,40.5959,40.162499999999966,40.11429999999998,40.09550000000004
Id_23744,60.60669999999992,60.445300000000046,60.455599999999976,60.507200000000076
Id_23745,64.41719999999994,64.25769999999994,64.27710000000003,64.42469999999993
Id_23746,52.072900000000054,51.65780000000002,51.58340000000007,51.58890000000001
Id_23747,75.52320000000006,75.55649999999991,75.5353,75.54070000000006
Id_23748,41.59630000000005,41.66480000000004,41.60340000000002,41.631199999999964
Id_23749,70.97650000000004,70.9409,70.95640000000007,71.21669999999995
Id_23750,61.534600000000026,61.41410000000007,61.8666000000001,61.59329999999997
Id_23751,42.113000000000035,42.056200000000054,42.10120000000003,42.10970000000003
Id_23752,61.75470000000003,61.7435000000001,62.04710000000009,61.75509999999995
Id_23753,107.53239999999994,107.6651,107.5012999999999,107.49730000000001
Id_23754,61.81110000000007,65.53040000000009,61.78869999999992,64.98430000000009
Id_23755,72.62669999999991,76.28250000000004,72.59899999999989,73.33599999999991
Id_23756,64.31220000000009,65.1945,64.5751,64.17389999999996
Id_23757,61.8130000000001,63.00450000000008,61.71189999999996,61.966599999999914
Id_23758,64.18280000000006,64.34570000000006,64.21550000000006,64.38289999999986
Id_23759,99.24700000000001,99.21939999999995,99.5296999999999,99.72659999999988
Id_23760,55.46370000000004,55.56880000000003,55.44159999999999,55.384599999999985
Id_23761,70.7195,70.76920000000008,70.80920000000006,70.83290000000001
Id_23762,38.62109999999995,38.941499999999934,38.61199999999999,38.903499999999944
Id_23763,38.40030000000004,38.69049999999996,38.41440000000003,38.64890000000005
Id_23764,38.76090000000002,39.03029999999995,38.75660000000004,39.00729999999996
Id_23765,62.466199999999965,62.77239999999999,62.384899999999924,62.473100000000024
Id_23766,60.66170000000007,60.65890000000006,60.63339999999993,60.63509999999997
Id_23767,54.42740000000004,54.454899999999974,54.426799999999936,54.39430000000003
Id_23768,69.81349999999996,69.5900000000001,69.50279999999992,69.60139999999997
Id_23769,50.115500000000054,50.07599999999999,49.9969,49.957900000000016
Id_23770,61.31139999999996,60.7532,60.796399999999984,60.70799999999999
Id_23771,61.138000000000076,60.848600000000076,60.76990000000011,60.86340000000008
Id_23772,83.41400000000002,83.43209999999985,83.39610000000008,83.38750000000002
Id_23773,62.2126,62.13680000000004,62.00079999999994,61.895200000000024
Id_23774,64.91699999999993,64.19660000000005,64.16729999999994,64.02380000000004
Id_23775,62.173599999999944,62.235899999999994,61.984500000000004,62.18749999999998
Id_23776,69.64129999999997,69.63850000000008,69.65129999999995,69.63690000000011
Id_23777,64.12730000000009,64.43220000000008,64.47970000000007,64.23580000000004
Id_23778,61.05739999999999,61.79180000000004,61.75889999999998,61.10179999999995
Id_23779,62.12579999999999,62.125200000000085,62.260600000000004,62.16319999999997
Id_23780,60.163699999999956,60.11960000000005,60.06469999999994,59.84740000000002
Id_23781,67.10169999999998,67.0110999999999,67.18040000000008,67.03489999999996
Id_23782,69.4932,69.50140000000002,69.48019999999993,69.5383999999999
Id_23783,60.069599999999916,60.21950000000006,60.13500000000009,60.2142000000001
Id_23784,49.29920000000005,49.27189999999999,49.51970000000008,49.26180000000006
Id_23785,61.66169999999992,61.67719999999995,61.65339999999996,61.684999999999974
Id_23786,49.42270000000005,49.37959999999998,49.49870000000003,49.38290000000002
Id_23787,40.074899999999964,40.18429999999997,40.148500000000034,40.24929999999998
Id_23788,57.66240000000007,57.69180000000006,57.68650000000005,57.67489999999997
Id_23789,57.56000000000008,57.589800000000075,57.58049999999999,57.57259999999997
Id_23790,104.35230000000008,103.50379999999991,103.42290000000007,103.46699999999993
Id_23791,94.08649999999994,94.1393,94.04449999999997,94.04350000000005
Id_23792,59.55250000000005,59.641999999999925,59.599800000000066,59.51890000000012
Id_23793,61.16150000000006,60.81889999999999,60.95170000000002,60.809400000000075
Id_23794,51.885900000000056,50.757100000000065,50.71590000000002,50.74219999999993
Id_23795,52.53720000000007,51.78120000000003,51.72390000000002,51.725100000000076
Id_23796,60.55309999999992,60.71510000000002,60.620099999999894,60.549099999999996
Id_23797,60.59769999999996,60.76770000000004,60.65579999999993,60.461700000000064
Id_23798,60.25139999999991,60.404299999999964,60.39710000000004,60.14150000000001
Id_23799,72.28269999999985,72.32770000000001,72.31890000000001,72.31969999999995
Id_23800,59.21460000000002,59.40420000000002,59.61479999999999,59.368999999999936
Id_23801,93.57570000000014,93.52070000000002,93.53109999999995,93.44590000000005
Id_23802,72.27519999999986,72.63060000000007,72.74529999999993,72.75009999999997
Id_23803,121.44789999999983,122.16919999999989,121.449,121.45509999999992
Id_23804,51.712000000000025,51.87630000000001,51.68230000000001,51.66539999999999
Id_23805,60.00109999999988,60.160300000000014,60.10979999999997,59.91630000000003
Id_23806,59.886599999999916,60.03139999999999,59.599900000000034,59.82709999999991
Id_23807,64.6295999999999,64.65190000000005,64.60599999999997,64.63989999999991
Id_23808,75.60470000000004,75.62070000000003,75.60760000000003,75.6053
Id_23809,39.209399999999974,39.24610000000002,39.20939999999996,39.214999999999954
Id_23810,59.858999999999895,60.00429999999994,59.7931000000001,59.76130000000001
Id_23811,62.75859999999992,62.79639999999995,62.50639999999999,62.625199999999985
Id_23812,75.4892000000001,75.59779999999992,75.47520000000006,75.59180000000002
Id_23813,70.41389999999987,71.17269999999994,70.76920000000008,70.87229999999987
Id_23814,107.09239999999993,110.7555000000001,107.08589999999991,107.09990000000002
Id_23815,70.36469999999994,74.25450000000002,70.35820000000008,70.65370000000004
Id_23816,63.64470000000002,67.78250000000007,64.41910000000009,64.41799999999994
Id_23817,72.52859999999995,76.23159999999993,72.54829999999988,73.48000000000005
Id_23818,38.46950000000006,40.03329999999996,38.48359999999998,38.808299999999974
Id_23819,63.84329999999997,67.73550000000006,64.07820000000007,64.47240000000005
Id_23820,59.496699999999926,62.73639999999993,59.54859999999996,59.468799999999945
Id_23821,60.212799999999916,61.22730000000004,60.18809999999994,59.98689999999994
Id_23822,53.641200000000055,53.605300000000035,53.55759999999995,53.57610000000007
Id_23823,69.69789999999993,69.2633,69.3850999999999,69.07559999999992
Id_23824,84.51810000000003,84.63159999999998,84.60739999999993,83.98580000000001
Id_23825,59.25529999999995,59.35940000000006,59.538599999999924,59.29819999999996
Id_23826,99.8097,99.85470000000007,99.80520000000006,99.8348999999999
Id_23827,99.5057999999999,99.34080000000012,99.43809999999998,99.71679999999989
Id_23828,38.30769999999995,38.4839,38.30639999999995,38.31520000000007
Id_23829,59.91520000000008,59.94840000000002,59.93270000000009,59.91829999999995
Id_23830,38.37069999999997,38.5108,38.288300000000014,38.37870000000004
Id_23831,59.181400000000046,59.21249999999996,59.18680000000004,59.19869999999994
Id_23832,38.152199999999944,38.27659999999996,38.148799999999966,38.23750000000005
Id_23833,38.368299999999984,38.26790000000002,38.274700000000045,38.36690000000004
Id_23834,70.58640000000005,70.72790000000015,71.12099999999994,70.39800000000007
Id_23835,52.661199999999944,52.52579999999998,52.600099999999976,52.612400000000065
Id_23836,88.52069999999989,88.43349999999992,88.94579999999996,88.63349999999991
Id_23837,69.09819999999992,69.06630000000008,68.97599999999993,68.96649999999995
Id_23838,59.57629999999998,59.59109999999993,59.57030000000007,59.51260000000013
Id_23839,83.54560000000005,83.50269999999993,83.52600000000005,83.51599999999988
Id_23840,40.27599999999996,40.391599999999954,40.36989999999993,40.32109999999994
Id_23841,40.338100000000026,40.40819999999994,40.33479999999994,40.34989999999993
Id_23842,60.31440000000004,60.534099999999995,60.410499999999914,60.3188
Id_23843,69.6009000000001,69.60809999999998,69.61149999999994,69.6030000000001
Id_23844,62.23280000000006,62.338199999999915,62.042800000000106,62.430799999999934
Id_23845,39.92040000000003,39.97150000000002,39.95969999999996,39.92310000000005
Id_23846,100.42660000000012,100.41690000000013,100.39869999999992,100.3957000000001
Id_23847,69.86049999999999,69.87880000000011,69.89589999999998,69.88919999999996
Id_23848,87.09160000000003,87.41259999999993,87.59209999999996,87.49720000000008
Id_23849,104.09210000000013,104.14620000000009,104.11829999999992,104.12190000000018
Id_23850,84.86230000000003,84.3508999999999,84.76990000000002,84.36669999999997
Id_23851,99.50729999999984,99.52650000000013,99.36769999999997,99.48920000000003
Id_23852,60.42660000000008,60.35300000000006,60.20570000000004,60.29149999999996
Id_23853,60.007799999999946,60.08940000000005,60.27460000000001,59.838199999999986
Id_23854,48.17610000000001,48.23949999999995,48.16989999999998,48.24670000000004
Id_23855,40.31900000000003,40.374800000000015,40.30499999999997,40.31770000000004
Id_23856,59.88169999999994,59.80849999999996,59.77760000000003,59.83239999999991
Id_23857,63.63120000000007,64.17099999999992,63.94129999999999,63.870799999999896
Id_23858,61.3170000000001,61.445499999999974,61.29000000000005,61.58340000000011
Id_23859,71.00810000000003,71.09680000000002,70.42200000000007,70.56739999999989
Id_23860,39.62409999999995,39.59420000000002,39.5865,39.60690000000004
Id_23861,70.62899999999996,71.39640000000001,70.65830000000007,70.45949999999992
Id_23862,99.52870000000009,99.92080000000016,98.94420000000008,99.14660000000002
Id_23863,99.63710000000009,99.83489999999995,99.2645999999999,99.12099999999998
Id_23864,84.84149999999993,84.5855999999999,84.4151000000001,85.02329999999998
Id_23865,146.24379999999994,144.50300000000018,144.38599999999988,144.3349999999998
Id_23866,94.04169999999989,94.13550000000006,94.04909999999997,93.92990000000003
Id_23867,46.61660000000003,46.470399999999984,46.474699999999956,46.57999999999999
Id_23868,55.583400000000104,55.48630000000003,55.62250000000004,55.5829000000001
Id_23869,36.41319999999997,36.31990000000002,36.45010000000004,36.24750000000001
Id_23870,54.69260000000008,54.11789999999994,54.45319999999997,54.440200000000075
Id_23871,34.28550000000002,34.260699999999986,34.20270000000007,34.10929999999999
Id_23872,72.73980000000003,72.71660000000014,72.77460000000006,72.6929
Id_23873,90.41909999999989,90.52470000000007,90.34869999999988,90.33179999999997
Id_23874,125.30720000000015,124.92360000000025,125.49609999999986,124.89079999999993
Id_23875,84.34629999999987,84.33280000000002,84.39230000000005,84.27380000000001
Id_23876,51.42460000000003,51.127500000000026,52.77810000000004,51.17619999999997
Id_23877,109.91769999999993,109.4914999999999,108.93550000000013,109.59219999999993
Id_23878,75.6632000000001,75.59170000000009,76.47129999999987,75.66520000000017
Id_23879,125.1918000000002,125.07870000000015,125.10340000000008,124.87479999999985
Id_23880,77.89419999999998,78.15060000000008,78.73940000000006,78.17440000000006
Id_23881,38.38499999999996,38.24450000000003,38.147899999999936,38.19959999999995
Id_23882,83.06720000000007,83.07379999999995,83.0686,83.1063000000001
Id_23883,76.76349999999988,76.75390000000007,76.74629999999988,76.63639999999995
Id_23884,43.88650000000003,43.84280000000003,43.71509999999996,43.74890000000003
Id_23885,42.89969999999998,43.0841,43.039499999999954,42.934800000000024
Id_23886,53.599199999999904,53.61390000000005,53.50999999999999,53.440999999999974
Id_23887,125.20000000000007,124.8350000000002,125.4058999999998,124.68479999999992
Id_23888,108.98210000000006,108.82449999999989,108.6429,108.83949999999997
Id_23889,56.7350000000001,56.260100000000065,56.500799999999956,56.50719999999997
Id_23890,73.26670000000003,73.50130000000011,73.40970000000006,73.33239999999996
Id_23891,42.76790000000002,42.769800000000004,42.547699999999935,42.576400000000056
Id_23892,45.78620000000003,46.36770000000002,45.833400000000054,45.79479999999999
Id_23893,64.93760000000006,65.14940000000009,66.01280000000006,65.17619999999997
Id_23894,111.89830000000002,111.54389999999991,108.0197000000001,111.80669999999996
Id_23895,40.10750000000001,40.118799999999986,39.499200000000016,40.2464
Id_23896,70.9896000000001,71.01540000000007,71.79500000000012,71.06110000000012
Id_23897,62.836400000000104,63.09410000000003,63.081400000000066,62.923
Id_23898,60.01100000000003,59.93509999999989,59.918900000000036,59.889300000000055
Id_23899,61.91060000000002,61.88720000000005,62.10399999999995,61.8856000000001
Id_23900,38.1302,37.999699999999926,38.01820000000003,38.14780000000008
Id_23901,43.40579999999997,43.37700000000001,43.70040000000004,43.423800000000035
Id_23902,44.58720000000003,44.50880000000002,44.67049999999997,44.51829999999993
Id_23903,48.523900000000076,48.40779999999999,48.322900000000075,48.28190000000001
Id_23904,98.3345999999999,98.47600000000003,98.29539999999992,98.3733
Id_23905,113.06949999999989,113.21779999999983,112.14390000000004,113.32729999999991
Id_23906,82.00929999999995,82.32100000000003,84.32410000000003,82.23180000000008
Id_23907,35.4337,35.534999999999975,35.643299999999975,35.406299999999966
Id_23908,36.555600000000034,36.39869999999997,36.751900000000056,36.54749999999997
Id_23909,38.66350000000004,38.58679999999993,38.666700000000084,38.58069999999996
Id_23910,58.619000000000035,58.617499999999964,58.76110000000003,58.557199999999945
Id_23911,36.43610000000006,36.41189999999995,36.47700000000007,36.461499999999944
Id_23912,34.957700000000024,35.12379999999997,35.22590000000002,34.938999999999986
Id_23913,42.30019999999993,42.16009999999999,42.44270000000006,42.177899999999966
Id_23914,44.7827,44.814599999999984,45.58919999999998,44.51519999999998
Id_23915,42.11469999999999,42.88440000000004,41.836000000000034,42.30130000000005
Id_23916,65.24030000000008,65.22359999999999,65.46729999999998,64.90210000000006
Id_23917,39.668000000000056,39.624200000000016,39.57400000000004,39.508600000000015
Id_23918,44.57480000000005,44.45289999999998,44.6968,44.297400000000025
Id_23919,38.30059999999997,38.298000000000044,38.46599999999997,38.18430000000005
Id_23920,45.741299999999995,45.6091,45.67299999999997,45.171899999999944
Id_23921,48.527000000000044,48.43640000000001,48.64519999999995,48.279300000000006
Id_23922,74.88380000000012,74.97079999999997,74.73649999999988,74.60919999999997
Id_23923,57.606599999999936,57.34609999999998,57.28230000000004,57.144299999999994
Id_23924,41.76950000000002,41.95089999999995,41.63880000000004,41.54249999999996
Id_23925,68.84839999999996,69.10569999999993,69.3517,65.83440000000009
Id_23926,38.379599999999954,38.903799999999976,38.6192,38.38000000000001
Id_23927,69.34479999999994,71.78789999999998,71.78409999999991,69.07449999999997
Id_23928,66.88930000000005,67.49700000000006,70.10679999999988,66.84850000000006
Id_23929,40.006499999999974,39.72290000000001,40.27560000000004,39.55059999999999
Id_23930,35.93730000000002,36.02889999999996,37.94300000000007,35.596399999999974
Id_23931,36.51080000000001,36.68740000000003,38.372200000000056,36.38300000000001
Id_23932,66.98599999999989,66.95970000000003,70.05749999999995,66.81019999999991
Id_23933,44.831900000000005,44.81770000000002,47.138599999999954,44.586000000000055
Id_23934,49.18120000000002,49.19600000000001,50.355,48.57260000000002
Id_23935,55.425100000000064,55.39710000000008,56.492300000000014,55.34209999999997
Id_23936,36.36849999999997,36.37020000000005,38.77400000000002,36.311300000000045
Id_23937,34.299499999999995,34.0556,36.651500000000034,34.242099999999965
Id_23938,36.11569999999995,36.066399999999966,38.50390000000007,36.10329999999997
Id_23939,41.00779999999999,41.64249999999996,43.37230000000003,40.935
Id_23940,42.79689999999999,43.182299999999934,44.779400000000024,42.707700000000024
Id_23941,73.29960000000014,73.31099999999998,77.58969999999994,73.04090000000001
Id_23942,51.4094,51.18359999999996,53.07420000000002,51.06419999999994
Id_23943,76.05590000000008,76.03139999999999,78.83799999999988,76.00230000000009
Id_23944,102.74890000000005,103.54579999999996,107.84049999999988,102.75970000000008
Id_23945,77.92639999999994,78.09180000000005,81.5228000000001,78.27179999999997
Id_23946,44.68249999999998,44.68299999999999,46.9903,44.32219999999997
Id_23947,38.385399999999976,38.13700000000005,40.74949999999999,38.2631
